timestamp,node_id,event_type,details,energy_level,rssi,gateway_id
1722,4,TX,Truyền trên kênh 0 SF10,71877.00,,
1722,4,TRANSMIT_SUCCESS,"Dữ liệu; (0.21250497985125238, 9.169223073411903, 52.451238632829586)",71877.00,-81.08,0
1723,93,WAKE_UP,,71326.00,,
1723,93,DECISION,Nhiệt độ thay đổi lớn (2.08'C),71326.00,,
1723,93,SENSE,"Đo được (25.811681874206567, 6.0708889713268155, 18.630724872418888)",71326.00,,
1723,93,TX,Truyền trên kênh 0 SF11,71326.00,,
1723,93,TRANSMIT_SUCCESS,"Dữ liệu; (25.811681874206567, 6.0708889713268155, 18.630724872418888)",71326.00,-84.22,3
1724,3,WAKE_UP,,71875.00,,
1724,3,DECISION,Nhiệt độ thay đổi lớn (8.65'C),71875.00,,
1724,3,SENSE,"Đo được (15.560276468736983, 74.63850265446479, 17.087942700932206)",71875.00,,
1724,3,TX,Truyền trên kênh 0 SF9,71875.00,,
1724,3,TRANSMIT_SUCCESS,"Dữ liệu; (15.560276468736983, 74.63850265446479, 17.087942700932206)",71875.00,-83.24,2
1724,6,WAKE_UP,,71875.00,,
1724,6,DECISION,Nhiệt độ thay đổi lớn (15.25'C),71875.00,,
1724,6,SENSE,"Đo được (49.47928955543789, 79.83316727052754, 21.686362702782944)",71875.00,,
1724,6,TX,Truyền trên kênh 0 SF9,71875.00,,
1724,6,COLLISION,Xung đột trên kênh 0/SF9,71875.00,,
1724,11,WAKE_UP,,71325.00,,
1724,11,DECISION,Độ ẩm không khí thay đổi lớn (47.36%),71325.00,,
1724,11,SENSE,"Đo được (15.44863901106548, 8.521169675853614, 18.215836493979268)",71325.00,,
1724,11,TX,Truyền trên kênh 0 SF12,71325.00,,
1724,11,TRANSMIT_SUCCESS,"Dữ liệu; (15.44863901106548, 8.521169675853614, 18.215836493979268)",71325.00,-82.74,1
1724,62,WAKE_UP,,71875.00,,
1724,62,DECISION,Nhiệt độ thay đổi lớn (12.64'C),71875.00,,
1724,62,SENSE,"Đo được (27.61527549450826, 18.60190698574722, 5.908026392115109)",71875.00,,
1724,62,TX,Truyền trên kênh 0 SF12,71875.00,,
1724,62,COLLISION,Xung đột trên kênh 0/SF12,71875.00,,
1725,17,WAKE_UP,,71874.00,,
1725,17,DECISION,Nhiệt độ thay đổi lớn (12.18'C),71874.00,,
1725,17,SENSE,"Đo được (4.318332340660724, 44.7339676598105, 44.12066850198414)",71874.00,,
1725,17,TX,Truyền trên kênh 0 SF10,71874.00,,
1725,17,TRANSMIT_SUCCESS,"Dữ liệu; (4.318332340660724, 44.7339676598105, 44.12066850198414)",71874.00,-69.06,3
1725,24,WAKE_UP,,71874.00,,
1725,24,DECISION,Nhiệt độ thay đổi lớn (40.35'C),71874.00,,
1725,24,SENSE,"Đo được (45.929651282786885, 75.42874537455394, 48.45801370267514)",71874.00,,
1725,24,TX,Truyền trên kênh 0 SF12,71874.00,,
1725,24,TRANSMIT_SUCCESS,"Dữ liệu; (45.929651282786885, 75.42874537455394, 48.45801370267514)",71874.00,-82.13,0
1725,42,WAKE_UP,,71324.00,,
1725,42,DECISION,Nhiệt độ thay đổi lớn (27.42'C),71324.00,,
1725,42,SENSE,"Đo được (39.753498515839965, 67.24795964333988, 10.436584358815013)",71324.00,,
1725,42,TX,Truyền trên kênh 0 SF7,71324.00,,
1725,42,TRANSMIT_SUCCESS,"Dữ liệu; (39.753498515839965, 67.24795964333988, 10.436584358815013)",71324.00,-83.70,0
1726,13,WAKE_UP,,71873.00,,
1726,13,DECISION,Nhiệt độ thay đổi lớn (7.18'C),71873.00,,
1726,13,SENSE,"Đo được (38.59804215833731, 23.252861406865833, 0.17151786355748433)",71873.00,,
1726,13,TX,Truyền trên kênh 0 SF11,71873.00,,
1726,13,TRANSMIT_SUCCESS,"Dữ liệu; (38.59804215833731, 23.252861406865833, 0.17151786355748433)",71873.00,-76.57,1
1727,44,WAKE_UP,,71322.00,,
1727,44,DECISION,Nhiệt độ thay đổi lớn (14.61'C),71322.00,,
1727,44,SENSE,"Đo được (4.916237008920832, 37.67801321101638, 7.586931328019069)",71322.00,,
1727,44,TX,Truyền trên kênh 0 SF7,71322.00,,
1727,44,TRANSMIT_SUCCESS,"Dữ liệu; (4.916237008920832, 37.67801321101638, 7.586931328019069)",71322.00,-85.99,0
1727,59,WAKE_UP,,71322.00,,
1727,59,DECISION,Nhiệt độ thay đổi lớn (26.96'C),71322.00,,
1727,59,SENSE,"Đo được (17.265558566285172, 56.17534717572453, 7.83709812608971)",71322.00,,
1727,59,TX,Truyền trên kênh 0 SF12,71322.00,,
1727,59,TRANSMIT_SUCCESS,"Dữ liệu; (17.265558566285172, 56.17534717572453, 7.83709812608971)",71322.00,-80.43,3
1727,69,WAKE_UP,,71872.00,,
1727,69,DECISION,Nhiệt độ thay đổi lớn (20.42'C),71872.00,,
1727,69,SENSE,"Đo được (28.911684010687555, 68.10933607415775, 37.52931397002646)",71872.00,,
1727,69,TX,Truyền trên kênh 0 SF7,71872.00,,
1727,69,COLLISION,Xung đột trên kênh 0/SF7,71872.00,,
1728,38,WAKE_UP,,71321.00,,
1728,38,DECISION,Nhiệt độ thay đổi lớn (1.35'C),71321.00,,
1728,38,SENSE,"Đo được (18.00771661663066, 56.9348383356865, 41.971247386146125)",71321.00,,
1728,38,TX,Truyền trên kênh 0 SF10,71321.00,,
1728,38,TRANSMIT_SUCCESS,"Dữ liệu; (18.00771661663066, 56.9348383356865, 41.971247386146125)",71321.00,-70.06,1
1728,50,WAKE_UP,,71321.00,,
1728,50,DECISION,Nhiệt độ thay đổi lớn (9.43'C),71321.00,,
1728,50,SENSE,"Đo được (10.631229641735407, 57.812320024987265, 36.431366232346086)",71321.00,,
1728,50,TX,Truyền trên kênh 0 SF8,71321.00,,
1728,50,TRANSMIT_SUCCESS,"Dữ liệu; (10.631229641735407, 57.812320024987265, 36.431366232346086)",71321.00,-83.83,1
1729,21,WAKE_UP,,70770.00,,
1729,21,DECISION,Nhiệt độ thay đổi lớn (8.56'C),70770.00,,
1729,21,SENSE,"Đo được (22.977058692789342, 83.48084893105363, 34.51657168154633)",70770.00,,
1729,21,TX,Truyền trên kênh 0 SF11,70770.00,,
1729,21,TRANSMIT_SUCCESS,"Dữ liệu; (22.977058692789342, 83.48084893105363, 34.51657168154633)",70770.00,-86.41,0
1729,35,WAKE_UP,,71320.00,,
1729,35,DECISION,Nhiệt độ thay đổi lớn (43.60'C),71320.00,,
1729,35,SENSE,"Đo được (1.8435247093492868, 45.12893417673093, 5.186903010165924)",71320.00,,
1729,35,TX,Truyền trên kênh 0 SF12,71320.00,,
1729,35,TRANSMIT_SUCCESS,"Dữ liệu; (1.8435247093492868, 45.12893417673093, 5.186903010165924)",71320.00,-84.62,1
1729,41,WAKE_UP,,71870.00,,
1729,41,DECISION,Nhiệt độ thay đổi lớn (20.79'C),71870.00,,
1729,41,SENSE,"Đo được (25.9811330750789, 7.124931211847518, 58.951802006755365)",71870.00,,
1729,41,TX,Truyền trên kênh 0 SF8,71870.00,,
1729,41,TRANSMIT_SUCCESS,"Dữ liệu; (25.9811330750789, 7.124931211847518, 58.951802006755365)",71870.00,-78.26,2
1729,43,WAKE_UP,,71320.00,,
1729,43,DECISION,Nhiệt độ thay đổi lớn (5.98'C),71320.00,,
1729,43,SENSE,"Đo được (8.154779106574262, 52.65780155333586, 18.107057938262344)",71320.00,,
1729,43,TX,Truyền trên kênh 0 SF7,71320.00,,
1729,43,TRANSMIT_SUCCESS,"Dữ liệu; (8.154779106574262, 52.65780155333586, 18.107057938262344)",71320.00,-80.33,2
1729,70,WAKE_UP,,71320.00,,
1729,70,DECISION,Nhiệt độ thay đổi lớn (17.73'C),71320.00,,
1729,70,SENSE,"Đo được (16.37476755965398, 82.35230431399782, 17.776759789537728)",71320.00,,
1729,70,TX,Truyền trên kênh 0 SF8,71320.00,,
1729,70,COLLISION,Xung đột trên kênh 0/SF8,71320.00,,
1730,20,WAKE_UP,,71319.00,,
1730,20,DECISION,Nhiệt độ thay đổi lớn (12.30'C),71319.00,,
1730,20,SENSE,"Đo được (20.73435005991141, 47.77746472786279, 13.52016602620131)",71319.00,,
1730,20,TX,Truyền trên kênh 0 SF7,71319.00,,
1730,20,TRANSMIT_SUCCESS,"Dữ liệu; (20.73435005991141, 47.77746472786279, 13.52016602620131)",71319.00,-82.67,1
1730,54,WAKE_UP,,71319.00,,
1730,54,DECISION,Nhiệt độ thay đổi lớn (20.00'C),71319.00,,
1730,54,SENSE,"Đo được (23.13169585671218, 88.3056737524673, 21.642057053706566)",71319.00,,
1730,54,TX,Truyền trên kênh 0 SF12,71319.00,,
1730,54,TRANSMIT_SUCCESS,"Dữ liệu; (23.13169585671218, 88.3056737524673, 21.642057053706566)",71319.00,-76.81,0
1730,86,WAKE_UP,,71319.00,,
1730,86,DECISION,Nhiệt độ thay đổi lớn (20.13'C),71319.00,,
1730,86,SENSE,"Đo được (41.797160307479295, 53.79413608592485, 2.2770885044011435)",71319.00,,
1730,86,TX,Truyền trên kênh 0 SF12,71319.00,,
1730,86,COLLISION,Xung đột trên kênh 0/SF12,71319.00,,
1730,91,WAKE_UP,,71869.00,,
1730,91,DECISION,Nhiệt độ thay đổi lớn (28.92'C),71869.00,,
1730,91,SENSE,"Đo được (35.060492754938785, 65.83383357831143, 30.634851739587642)",71869.00,,
1730,91,TX,Truyền trên kênh 0 SF7,71869.00,,
1730,91,COLLISION,Xung đột trên kênh 0/SF7,71869.00,,
1730,99,WAKE_UP,,71869.00,,
1730,99,DECISION,Nhiệt độ thay đổi lớn (9.36'C),71869.00,,
1730,99,SENSE,"Đo được (15.785617608079267, 26.975087518036155, 47.81350276509043)",71869.00,,
1730,99,TX,Truyền trên kênh 0 SF11,71869.00,,
1730,99,TRANSMIT_SUCCESS,"Dữ liệu; (15.785617608079267, 26.975087518036155, 47.81350276509043)",71869.00,-87.45,1
1731,97,WAKE_UP,,71318.00,,
1731,97,DECISION,Nhiệt độ thay đổi lớn (6.15'C),71318.00,,
1731,97,SENSE,"Đo được (16.87110829493265, 21.651017640421976, 1.5610499076130968)",71318.00,,
1731,97,TX,Truyền trên kênh 0 SF12,71318.00,,
1731,97,TRANSMIT_SUCCESS,"Dữ liệu; (16.87110829493265, 21.651017640421976, 1.5610499076130968)",71318.00,-77.78,1
1732,2,WAKE_UP,,71317.00,,
1732,2,DECISION,Nhiệt độ thay đổi lớn (10.64'C),71317.00,,
1732,2,SENSE,"Đo được (1.1961635767738954, 23.28190119249176, 19.47851119104568)",71317.00,,
1732,2,TX,Truyền trên kênh 0 SF12,71317.00,,
1732,2,TRANSMIT_SUCCESS,"Dữ liệu; (1.1961635767738954, 23.28190119249176, 19.47851119104568)",71317.00,-77.38,2
1732,27,WAKE_UP,,71317.00,,
1732,27,DECISION,Nhiệt độ thay đổi lớn (15.24'C),71317.00,,
1732,27,SENSE,"Đo được (14.902617897026316, 16.98767616048623, 56.25627507165902)",71317.00,,
1732,27,TX,Truyền trên kênh 0 SF10,71317.00,,
1732,27,TRANSMIT_SUCCESS,"Dữ liệu; (14.902617897026316, 16.98767616048623, 56.25627507165902)",71317.00,-82.72,3
1732,92,WAKE_UP,,71317.00,,
1732,92,DECISION,Nhiệt độ thay đổi lớn (23.35'C),71317.00,,
1732,92,SENSE,"Đo được (47.50907245513808, 16.81328821795004, 38.15918198083857)",71317.00,,
1732,92,TX,Truyền trên kênh 0 SF12,71317.00,,
1732,92,COLLISION,Xung đột trên kênh 0/SF12,71317.00,,
1732,94,WAKE_UP,,70767.00,,
1732,94,DECISION,Nhiệt độ thay đổi lớn (3.28'C),70767.00,,
1732,94,SENSE,"Đo được (7.595801540464336, 55.42194442568958, 27.54584390586875)",70767.00,,
1732,94,TX,Truyền trên kênh 0 SF7,70767.00,,
1732,94,TRANSMIT_SUCCESS,"Dữ liệu; (7.595801540464336, 55.42194442568958, 27.54584390586875)",70767.00,-87.01,1
1732,95,WAKE_UP,,71317.00,,
1732,95,DECISION,Nhiệt độ thay đổi lớn (31.08'C),71317.00,,
1732,95,SENSE,"Đo được (37.445420368394, 69.98931801955861, 45.36832682349313)",71317.00,,
1732,95,TX,Truyền trên kênh 0 SF8,71317.00,,
1732,95,TRANSMIT_SUCCESS,"Dữ liệu; (37.445420368394, 69.98931801955861, 45.36832682349313)",71317.00,-81.30,0
1733,29,WAKE_UP,,71316.00,,
1733,29,DECISION,Nhiệt độ thay đổi lớn (9.55'C),71316.00,,
1733,29,SENSE,"Đo được (27.851844016526766, 42.53490258995415, 24.80596086611835)",71316.00,,
1733,29,TX,Truyền trên kênh 0 SF10,71316.00,,
1733,29,TRANSMIT_SUCCESS,"Dữ liệu; (27.851844016526766, 42.53490258995415, 24.80596086611835)",71316.00,-85.97,1
1733,53,WAKE_UP,,71316.00,,
1733,53,DECISION,Nhiệt độ thay đổi lớn (10.56'C),71316.00,,
1733,53,SENSE,"Đo được (41.49175204949056, 3.5938504339563804, 30.781471830147307)",71316.00,,
1733,53,TX,Truyền trên kênh 0 SF10,71316.00,,
1733,53,COLLISION,Xung đột trên kênh 0/SF10,71316.00,,
1734,33,WAKE_UP,,71315.00,,
1734,33,DECISION,Nhiệt độ thay đổi lớn (39.62'C),71315.00,,
1734,33,SENSE,"Đo được (2.1363571044055893, 86.18694451465858, 17.464183123121696)",71315.00,,
1734,33,TX,Truyền trên kênh 0 SF11,71315.00,,
1734,33,TRANSMIT_SUCCESS,"Dữ liệu; (2.1363571044055893, 86.18694451465858, 17.464183123121696)",71315.00,-83.53,2
1734,37,WAKE_UP,,71315.00,,
1734,37,DECISION,Nhiệt độ thay đổi lớn (23.06'C),71315.00,,
1734,37,SENSE,"Đo được (29.740749512263733, 95.83648025115387, 21.708137812171802)",71315.00,,
1734,37,TX,Truyền trên kênh 0 SF11,71315.00,,
1734,37,COLLISION,Xung đột trên kênh 0/SF11,71315.00,,
1734,46,WAKE_UP,,71315.00,,
1734,46,DECISION,Nhiệt độ thay đổi lớn (29.61'C),71315.00,,
1734,46,SENSE,"Đo được (7.696999969882573, 59.05882864480565, 28.22395645130635)",71315.00,,
1734,46,TX,Truyền trên kênh 0 SF9,71315.00,,
1734,46,TRANSMIT_SUCCESS,"Dữ liệu; (7.696999969882573, 59.05882864480565, 28.22395645130635)",71315.00,-81.56,0
1734,66,WAKE_UP,,71315.00,,
1734,66,DECISION,Nhiệt độ thay đổi lớn (0.91'C),71315.00,,
1734,66,SENSE,"Đo được (9.389716213861027, 50.77712658197729, 35.082141863596874)",71315.00,,
1734,66,TX,Truyền trên kênh 0 SF11,71315.00,,
1734,66,COLLISION,Xung đột trên kênh 0/SF11,71315.00,,
1734,82,WAKE_UP,,71315.00,,
1734,82,DECISION,Nhiệt độ thay đổi lớn (34.67'C),71315.00,,
1734,82,SENSE,"Đo được (10.84913575937238, 85.70309985834218, 49.387495863171324)",71315.00,,
1734,82,TX,Truyền trên kênh 0 SF8,71315.00,,
1734,82,TRANSMIT_SUCCESS,"Dữ liệu; (10.84913575937238, 85.70309985834218, 49.387495863171324)",71315.00,-78.69,2
1735,63,WAKE_UP,,71864.00,,
1735,63,DECISION,Nhiệt độ thay đổi lớn (8.50'C),71864.00,,
1735,63,SENSE,"Đo được (1.2118494431995142, 95.20507619809166, 29.27521252083382)",71864.00,,
1735,63,TX,Truyền trên kênh 0 SF8,71864.00,,
1735,63,TRANSMIT_SUCCESS,"Dữ liệu; (1.2118494431995142, 95.20507619809166, 29.27521252083382)",71864.00,-79.27,3
1735,87,WAKE_UP,,70764.00,,
1735,87,DECISION,Nhiệt độ thay đổi lớn (19.64'C),70764.00,,
1735,87,SENSE,"Đo được (48.87271083950544, 52.62035425922493, 47.600811949867754)",70764.00,,
1735,87,TX,Truyền trên kênh 0 SF8,70764.00,,
1735,87,COLLISION,Xung đột trên kênh 0/SF8,70764.00,,
1736,60,WAKE_UP,,71313.00,,
1736,60,DECISION,Nhiệt độ thay đổi lớn (37.73'C),71313.00,,
1736,60,SENSE,"Đo được (39.17330168389412, 71.70402640634572, 24.608707449877873)",71313.00,,
1736,60,TX,Truyền trên kênh 0 SF8,71313.00,,
1736,60,TRANSMIT_SUCCESS,"Dữ liệu; (39.17330168389412, 71.70402640634572, 24.608707449877873)",71313.00,-79.51,1
1738,10,WAKE_UP,,70761.00,,
1738,10,DECISION,Nhiệt độ thay đổi lớn (12.84'C),70761.00,,
1738,10,SENSE,"Đo được (20.9255572137926, 45.95926710334024, 13.29192016438595)",70761.00,,
1738,10,TX,Truyền trên kênh 0 SF9,70761.00,,
1738,10,TRANSMIT_SUCCESS,"Dữ liệu; (20.9255572137926, 45.95926710334024, 13.29192016438595)",70761.00,-78.68,2
1738,83,WAKE_UP,,71311.00,,
1738,83,DECISION,Nhiệt độ thay đổi lớn (30.04'C),71311.00,,
1738,83,SENSE,"Đo được (5.321468721476946, 42.166705801723246, 50.29931219170759)",71311.00,,
1738,83,TX,Truyền trên kênh 0 SF7,71311.00,,
1738,83,TRANSMIT_SUCCESS,"Dữ liệu; (5.321468721476946, 42.166705801723246, 50.29931219170759)",71311.00,-87.39,3
1739,16,WAKE_UP,,70760.00,,
1739,16,DECISION,Nhiệt độ thay đổi lớn (24.92'C),70760.00,,
1739,16,SENSE,"Đo được (45.29462785573231, 44.216403582535946, 44.764167473639546)",70760.00,,
1739,16,TX,Truyền trên kênh 0 SF12,70760.00,,
1739,16,TRANSMIT_SUCCESS,"Dữ liệu; (45.29462785573231, 44.216403582535946, 44.764167473639546)",70760.00,-81.24,3
1739,34,WAKE_UP,,71310.00,,
1739,34,DECISION,Nhiệt độ thay đổi lớn (11.70'C),71310.00,,
1739,34,SENSE,"Đo được (26.014813148502764, 69.55670631183442, 21.78686192260732)",71310.00,,
1739,34,TX,Truyền trên kênh 0 SF9,71310.00,,
1739,34,TRANSMIT_SUCCESS,"Dữ liệu; (26.014813148502764, 69.55670631183442, 21.78686192260732)",71310.00,-70.46,0
1739,51,WAKE_UP,,71310.00,,
1739,51,DECISION,Nhiệt độ thay đổi lớn (8.04'C),71310.00,,
1739,51,SENSE,"Đo được (32.7871861459327, 43.12402737328864, 31.690831614589545)",71310.00,,
1739,51,TX,Truyền trên kênh 0 SF11,71310.00,,
1739,51,TRANSMIT_SUCCESS,"Dữ liệu; (32.7871861459327, 43.12402737328864, 31.690831614589545)",71310.00,-76.72,3
1740,48,WAKE_UP,,71309.00,,
1740,48,DECISION,Nhiệt độ thay đổi lớn (21.19'C),71309.00,,
1740,48,SENSE,"Đo được (25.21264563002506, 4.619439280976323, 34.47175013751631)",71309.00,,
1740,48,TX,Truyền trên kênh 0 SF10,71309.00,,
1740,48,TRANSMIT_SUCCESS,"Dữ liệu; (25.21264563002506, 4.619439280976323, 34.47175013751631)",71309.00,-86.36,3
1740,85,WAKE_UP,,70759.00,,
1740,85,DECISION,Nhiệt độ thay đổi lớn (40.32'C),70759.00,,
1740,85,SENSE,"Đo được (2.7795194891798323, 81.24999431143895, 31.03594226688746)",70759.00,,
1740,85,TX,Truyền trên kênh 0 SF10,70759.00,,
1740,85,COLLISION,Xung đột trên kênh 0/SF10,70759.00,,
1741,26,WAKE_UP,,71308.00,,
1741,26,DECISION,Nhiệt độ thay đổi lớn (9.58'C),71308.00,,
1741,26,SENSE,"Đo được (39.315855115549994, 63.26212676551243, 25.322857603667895)",71308.00,,
1741,26,TX,Truyền trên kênh 0 SF8,71308.00,,
1741,26,TRANSMIT_SUCCESS,"Dữ liệu; (39.315855115549994, 63.26212676551243, 25.322857603667895)",71308.00,-85.64,1
1741,72,WAKE_UP,,70758.00,,
1741,72,DECISION,Nhiệt độ thay đổi lớn (12.74'C),70758.00,,
1741,72,SENSE,"Đo được (41.78757149157376, 46.51993733532635, 38.414575629804645)",70758.00,,
1741,72,TX,Truyền trên kênh 0 SF9,70758.00,,
1741,72,TRANSMIT_SUCCESS,"Dữ liệu; (41.78757149157376, 46.51993733532635, 38.414575629804645)",70758.00,-83.60,3
1742,31,WAKE_UP,,71307.00,,
1742,31,DECISION,Nhiệt độ thay đổi lớn (4.86'C),71307.00,,
1742,31,SENSE,"Đo được (47.9076175564118, 98.68596968544968, 54.58959349768142)",71307.00,,
1742,31,TX,Truyền trên kênh 0 SF12,71307.00,,
1742,31,TRANSMIT_SUCCESS,"Dữ liệu; (47.9076175564118, 98.68596968544968, 54.58959349768142)",71307.00,-82.10,2
1742,68,WAKE_UP,,71307.00,,
1742,68,DECISION,Độ ẩm không khí thay đổi lớn (34.41%),71307.00,,
1742,68,SENSE,"Đo được (6.694189444456066, 84.4944640924806, 32.068228824566404)",71307.00,,
1742,68,TX,Truyền trên kênh 0 SF7,71307.00,,
1742,68,TRANSMIT_SUCCESS,"Dữ liệu; (6.694189444456066, 84.4944640924806, 32.068228824566404)",71307.00,-75.77,2
1743,28,WAKE_UP,,71306.00,,
1743,28,DECISION,Nhiệt độ thay đổi lớn (23.74'C),71306.00,,
1743,28,SENSE,"Đo được (24.82307894277901, 33.78092860577247, 53.67553763605954)",71306.00,,
1743,28,TX,Truyền trên kênh 0 SF9,71306.00,,
1743,28,TRANSMIT_SUCCESS,"Dữ liệu; (24.82307894277901, 33.78092860577247, 53.67553763605954)",71306.00,-71.80,0
1743,84,WAKE_UP,,70756.00,,
1743,84,DECISION,Nhiệt độ thay đổi lớn (7.39'C),70756.00,,
1743,84,SENSE,"Đo được (25.01410444368357, 39.69941389333, 59.174438876553104)",70756.00,,
1743,84,TX,Truyền trên kênh 0 SF11,70756.00,,
1743,84,TRANSMIT_SUCCESS,"Dữ liệu; (25.01410444368357, 39.69941389333, 59.174438876553104)",70756.00,-86.17,3
1744,40,WAKE_UP,,70755.00,,
1744,40,DECISION,Nhiệt độ thay đổi lớn (25.86'C),70755.00,,
1744,40,SENSE,"Đo được (32.565578171691975, 49.23951485272734, 8.409998207044469)",70755.00,,
1744,40,TX,Truyền trên kênh 0 SF8,70755.00,,
1744,40,TRANSMIT_SUCCESS,"Dữ liệu; (32.565578171691975, 49.23951485272734, 8.409998207044469)",70755.00,-85.58,3
1744,64,WAKE_UP,,70755.00,,
1744,64,DECISION,Nhiệt độ thay đổi lớn (6.79'C),70755.00,,
1744,64,SENSE,"Đo được (17.68812661480295, 56.173599377102065, 51.81711050398407)",70755.00,,
1744,64,TX,Truyền trên kênh 0 SF7,70755.00,,
1744,64,TRANSMIT_SUCCESS,"Dữ liệu; (17.68812661480295, 56.173599377102065, 51.81711050398407)",70755.00,-82.87,1
1745,15,WAKE_UP,,71304.00,,
1745,15,DECISION,Nhiệt độ thay đổi lớn (39.86'C),71304.00,,
1745,15,SENSE,"Đo được (5.796182592585053, 51.283334138072256, 5.7133472808689785)",71304.00,,
1745,15,TX,Truyền trên kênh 0 SF8,71304.00,,
1745,15,TRANSMIT_SUCCESS,"Dữ liệu; (5.796182592585053, 51.283334138072256, 5.7133472808689785)",71304.00,-86.16,2
1745,30,WAKE_UP,,71304.00,,
1745,30,DECISION,Nhiệt độ thay đổi lớn (0.64'C),71304.00,,
1745,30,SENSE,"Đo được (19.815241023113394, 12.860035832916383, 38.206436333376786)",71304.00,,
1745,30,TX,Truyền trên kênh 0 SF9,71304.00,,
1745,30,TRANSMIT_SUCCESS,"Dữ liệu; (19.815241023113394, 12.860035832916383, 38.206436333376786)",71304.00,-84.54,2
1745,32,WAKE_UP,,70754.00,,
1745,32,DECISION,Nhiệt độ thay đổi lớn (12.74'C),70754.00,,
1745,32,SENSE,"Đo được (14.70502164971958, 4.8046563417238115, 33.351964657565084)",70754.00,,
1745,32,TX,Truyền trên kênh 0 SF12,70754.00,,
1745,32,TRANSMIT_SUCCESS,"Dữ liệu; (14.70502164971958, 4.8046563417238115, 33.351964657565084)",70754.00,-83.13,0
1745,73,WAKE_UP,,70754.00,,
1745,73,DECISION,Nhiệt độ thay đổi lớn (30.77'C),70754.00,,
1745,73,SENSE,"Đo được (49.416636163005485, 30.01125037760749, 45.517234499741)",70754.00,,
1745,73,TX,Truyền trên kênh 0 SF11,70754.00,,
1745,73,TRANSMIT_SUCCESS,"Dữ liệu; (49.416636163005485, 30.01125037760749, 45.517234499741)",70754.00,-83.55,0
1746,1,WAKE_UP,,70753.00,,
1746,1,DECISION,Nhiệt độ thay đổi lớn (18.94'C),70753.00,,
1746,1,SENSE,"Đo được (8.284080360929751, 55.96712462464515, 16.52830382128879)",70753.00,,
1746,1,TX,Truyền trên kênh 0 SF8,70753.00,,
1746,1,TRANSMIT_SUCCESS,"Dữ liệu; (8.284080360929751, 55.96712462464515, 16.52830382128879)",70753.00,-83.64,0
1746,52,WAKE_UP,,71303.00,,
1746,52,DECISION,Nhiệt độ thay đổi lớn (13.81'C),71303.00,,
1746,52,SENSE,"Đo được (5.648530980866001, 98.07476433714268, 12.347060807970418)",71303.00,,
1746,52,TX,Truyền trên kênh 0 SF7,71303.00,,
1746,52,TRANSMIT_SUCCESS,"Dữ liệu; (5.648530980866001, 98.07476433714268, 12.347060807970418)",71303.00,-84.77,2
1747,23,WAKE_UP,,71302.00,,
1747,23,DECISION,Nhiệt độ thay đổi lớn (29.59'C),71302.00,,
1747,23,SENSE,"Đo được (33.065928265143576, 84.93026764001391, 32.20289761746623)",71302.00,,
1747,23,TX,Truyền trên kênh 0 SF8,71302.00,,
1747,23,TRANSMIT_SUCCESS,"Dữ liệu; (33.065928265143576, 84.93026764001391, 32.20289761746623)",71302.00,-81.03,0
1747,36,WAKE_UP,,71302.00,,
1747,36,DECISION,Nhiệt độ thay đổi lớn (18.52'C),71302.00,,
1747,36,SENSE,"Đo được (18.681840348996715, 50.08051334833262, 7.2698488610593825)",71302.00,,
1747,36,TX,Truyền trên kênh 0 SF12,71302.00,,
1747,36,TRANSMIT_SUCCESS,"Dữ liệu; (18.681840348996715, 50.08051334833262, 7.2698488610593825)",71302.00,-87.06,3
1747,49,WAKE_UP,,71302.00,,
1747,49,DECISION,Nhiệt độ thay đổi lớn (34.78'C),71302.00,,
1747,49,SENSE,"Đo được (35.765214648943854, 21.767732608703284, 46.53783413872953)",71302.00,,
1747,49,TX,Truyền trên kênh 0 SF10,71302.00,,
1747,49,TRANSMIT_SUCCESS,"Dữ liệu; (35.765214648943854, 21.767732608703284, 46.53783413872953)",71302.00,-86.84,3
1747,57,WAKE_UP,,70752.00,,
1747,57,DECISION,Nhiệt độ thay đổi lớn (1.89'C),70752.00,,
1747,57,SENSE,"Đo được (12.227834532105236, 42.356530173741206, 52.926838941600934)",70752.00,,
1747,57,TX,Truyền trên kênh 0 SF7,70752.00,,
1747,57,TRANSMIT_SUCCESS,"Dữ liệu; (12.227834532105236, 42.356530173741206, 52.926838941600934)",70752.00,-83.01,3
1747,90,WAKE_UP,,70752.00,,
1747,90,DECISION,Nhiệt độ thay đổi lớn (18.32'C),70752.00,,
1747,90,SENSE,"Đo được (30.449599467247427, 60.52850643588393, 23.41077132533593)",70752.00,,
1747,90,TX,Truyền trên kênh 0 SF11,70752.00,,
1747,90,TRANSMIT_SUCCESS,"Dữ liệu; (30.449599467247427, 60.52850643588393, 23.41077132533593)",70752.00,-79.07,1
1748,58,WAKE_UP,,70751.00,,
1748,58,DECISION,Nhiệt độ thay đổi lớn (13.66'C),70751.00,,
1748,58,SENSE,"Đo được (32.02253097358748, 55.33284474883785, 28.838486129830457)",70751.00,,
1748,58,TX,Truyền trên kênh 0 SF11,70751.00,,
1748,58,TRANSMIT_SUCCESS,"Dữ liệu; (32.02253097358748, 55.33284474883785, 28.838486129830457)",70751.00,-89.03,3
1749,56,WAKE_UP,,71300.00,,
1749,56,DECISION,Nhiệt độ thay đổi lớn (17.66'C),71300.00,,
1749,56,SENSE,"Đo được (25.647813412414777, 2.9829943922482283, 57.81574313937202)",71300.00,,
